score,text
0,trewsmthollywd TheTweetOfGod THE SONG GIVES ME THE FEELS
0,can't wait for july 15 \ud83d\ude29
0,I feel like listening to CHRISturnerLC #LiquidLove - gonna plug that in when I get in the car.
0,Just pulled my duck call out of my purse and my dad geeked the fuck out.
0,I can still get you wet and I can still make you laugh
0,Damn gotta wait another hour for thrones.
0,Gossip girl loves mgmt
0,Shoutout to the guy named Phil that fixed the dent in my car!:D
0,Time for the NBA Finals!! Will the spurs become champs or will the Heat survive for another game?
0,Knew they were gonna start Ray Allen
0,\ud83c\udd97\ud83c\udd92
0,We played a great game! Proud of my squad holding it down and once little mistakes are taken out we will be great! #OnToTheNextOne
0,That was an ass win
0,HayesGrier ok
0,Holy shit just made the best protein shake known to man
0,\u201c0riginalPrince: Heat abt get they ass kicked tonight.\u201d\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c
0,NYBASSNIGGA Beerezyy gabrielllemarie JP_Rodriguez20 Arichallday1028 looks like i got plans
0,\u201clexxxgray: Wtf is there to be DIRECT about. Lmfao\u201dwtf nobody was subbing you
0,im really bout to hop on my ps4 im bored as shit
0,SOFRITAS HERE I COME
0,Absolutely buzzing for the USA game tomorrow
0,Amazing weekeend with himm\ud83d\ude0d
0,"Honesty .. Bosnia &amp; Herzegovina played better than England, and against a team like Argentina and that attack.\n\n*Gives Standing Ovation*"
0,DocHolliday368 SOA! September.  Ahhhhh!!!
0,Meagan_eliz Oh_Phalomino Thinking lol what *starts group chat* \ud83d\udc40\ud83d\udc40
0,aripaigeb happy Father's Day to Oliver!!!
0,Minus some stupid stuff last night was a great time
0,"sparkycollier I considered firing mine up too, but instead I have some live lobsters to steam tonight :)"
0,Messi's goal though was a beaut #WorldCupMemory
0,Oh my goodness I just want food\ud83d\ude29
0,Thank The Lord for Trap. \ud83c\udfb6\ud83d\udd0a
0,"Gente, todo mundo aqui assistindo jogo nos bares, t\u00e1 parecendo Brasil!"
0,HayesGrier including vine?
0,Literally 911 is no help. Have to do everything by urself\ud83d\ude21\ud83d\ude95\ud83d\ude96
0,"Okay CHCConnecticut I decline ur 100k #stfu money. I'm rdy 4 #negotiation I want kobi107 anybots &amp; date w SashaGrey or look a like, deal"
0,.FryeMerrill 995TheRiver Hope you're having a great time!!!
0,That is what you call a good game
0,It's beautiful out and I been inside all day \ud83d\ude2b
0,CaptainCoco1 the game is on?
0,Miami por favor no me da\u00f1en la noche porfA
0,I just wanna put my hair up and take my make up off\ud83d\ude11\ud83d\ude11\ud83d\ude11\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d\ud83d\ude2d
0,FootballFunnys Northwell95 Shlerooo
0,"TaylorTwellman my dad and I had SLU season tickets when Ibisevic and Brad_Davis11 were there. So clinical, great instincts!!"
0,All I want for Father's Day is a box of frozen blueberry waffles
0,Lol did that dude deadass cry when Messi scored... Dude needs to get his life in check
0,Can't wait for Belgium to play
0,Never knew my pops was a soccer fanatic.
0,DONDE ESTAN LOS QUE IBAN A FESTEJAR SI PERD\u00cdAMOS? EEH? JAJAJAJAJAJA
0,So funny getting you mad
0,seeing my little cousin so excited to go to Disney is the cutest thing ever\ud83d\ude0d
0,Congratulations Argentina #urime #winners &lt;3 #messi :*
0,HayesGrier ONFG YOURE ALIVE
0,\u201cnolessss_: jCynthia_32 why the faces?\u201d.......nuthin !
0,"bottles, my bitches, and black men \ud83d\ude0d"
0,Uhwcyg2yoayaootmbgihes
0,olivia_garcia97 tad but late there
0,"No importa. Partido para aflojar los culos. Ahora se ponen pas pilas. Mamita, los que twittean que argentina no tiene a ning\u00fan rubio."
0,cj_mckayy is it time for embarrass CJ night yet
0,Sext: born to lie
0,We there through thick and thin...
0,OkanIsAllNow  already done for me !!
0,I need something to do
0,"Father a ww 2 vet says this war will make HITLER look like a small time joke, and we sit and do nothing . Impeach this president"
0,If #Argentina play lime this against #Nigeria they gonna lose. Unless Nigeria plays worse
0,Raise your hand if you wanna have funnnnnnnn
0,Casey's cousins &gt; \ud83d\ude0d
0,kerriganfox Amen. Shit better be good.
0,Gilberto Silva on the panel tonight on espn what a gentleman he is
0,kerrythiel like what does that even mean
0,I need a global tutor ! You must be good because the exam is Wednesday and I'm only free Tuesday to study \ud83d\ude04
0,Sin convencer pero se gano!! 2-0 en el Maracanaaaaaaaaa!! Vamos Argentina!!
0,"\""April what kind of girl has a duck call....IN HER PURSE\"""
0,teenaqueesha I taught him\u26bd\ufe0f\ud83c\udfc3\ud83d\udca8
0,"\""love_celeste1: thots ruin everything\"""
0,AshleyxArsenic probably lol
0,"ya I had called him yesterday, how everything go? bthomasdzl"
0,Spurs win tonight
0,So only 20% of Brazilians are rooting for Brazil? Really?
0,When in doubt throw that hair up in a pony tail.
0,Qu\u00e9 hermoso ver jugar uno de los grandes
0,So since I'm African and ugly I need a weave
0,For\u00e7a #POR
0,"Yay, Messi! #FifaWorldCup"
0,"And now, the last game of this year's nba finals. Great day of sports"
0,\ud83d\ude33\ud83d\udc4f\ud83d\udc4f okay go head IDC don't ask me \nMake plans without telling me shit\ud83d\udc4c watch me go back Vegas you don't even know it
0,Very respectable performance by #BIH in their first ever World Cup appearance #ARG 2 #BIH 1 at the Maracana
0,STIUAL no hay pa la proxima
0,ZanaMujaj they were cute though\ud83d\udc9b
0,lunarprincessx ull be in Motown??!
0,Holy shit just made the best protein shake
0,LouisL_Suits Definitely
0,yo this is on TV. time to get the tits out
0,Soooooooo all target registers are down... Everywhere. #isthisreallife \ud83d\ude31
0,LouieVGutta 0 - 100 was fire to thoo \ud83d\ude4a\ud83d\udd25\ud83d\udd25
0,WhittyPee THIIIIISSSS!! soooo. muuuuuchhhh. #serverprobz \ud83d\ude4c\ud83d\ude4c\ud83d\ude4c\ud83d\ude4c
0,Its gonna be the party of the yearrrrr
0,I smell brownies \ud83c\udf1a
0,Snap me and relieve me from this boredom \n\nnc194
0,Off to Vallarta \u270c
0,AshleyxArsenic got chu
0,Yaaas I love sangria \ud83d\ude0d
0,"\""Do you understand or nah?\"""
0,Amoreselillie don't worry booboo I'll be back soon \ud83d\ude0e
0,"I'm in the place I know, I'm in my comfort zone.\ud83d\ude0c\ud83c\udfb6"
0,"\""thats0jack: but to make it up to you guys i'm gonna do lots of follow and tweet sprees this week!! how does that sound?\ud83d\ude08\"" perfect !"
0,Argentina for the win!!! #WorldCup #Stoked #IMarriedAnArgentineWoman
0,"Alguien que me escriba por MD , porfa estoy aburrida ...."
0,Hey MeaghanDowling you creepin? I see you \ud83d\udc81
0,I hate seeing my family upset
0,_JonnyGUAPO salute \ud83d\ude4c
0,shorty_jadirah slow for that
0,Hi my name is Lauren and I'm a pickle addict \nHiiiiiii Lauren!
0,And that's Edm.. Not rap \ud83d\ude12
0,nothing to do tomorrow but watch usa spank ghana
0,karroyo7 can never have messi on lock #Messi
0,BigPapaBear74 \ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02\ud83d\ude02
0,Any relief yielded by Godzilla's finale is dwarfed by the coziness + ease w\/ which displaced family members bump in2 each other in San Fran
0,"MrJetzson your 1 of 2 true heat fans I know, pre-lebron."
0,ME DUDE WHAT OF IT
0,time needs to slow down
0,queenbeeexx I missesss youu too muchhhh
0,BBQ \ud83d\ude0d
0,"...bud told me dat this is side chick season. Side chicks b acting like wifey &amp; wifey b acting like side chicks\"" \ud83d\ude06 #twisted #stayNyourLane"
0,Seniors check the senior assassins group if you haven't been looking at it!!!!
0,chriskchambers #turntup*
0,Just want to be in complete isolation
0,14\ud83d\ude0a
0,_EagleEyed_ Mhmmm \ud83d\ude29\ud83d\ude29\ud83d\ude02\ud83d\ude02\ud83d\ude02 \ud83d\udc4f\ud83d\udc4f\ud83d\udc4f\ud83d\udc4f
0,I messed up nats s\/o ctfu.
0,I just got tricked into agreeing to learn how to play golf. Fuck.
0,She was quick to stab a nigga in the back. Fuck that bitch. \u270c
0,\u201cFresshhJ: Alper_Y He's boutta suck you back in his dick bruh\u201d holy fuck
0,Watching movies by myself today..
0,I love allergic reactions... I thought I didn't have any allergies \ud83d\ude29\ud83d\ude2d
0,the fact that school and some of the world cup games happen at the same time is honestly torture
0,I think something beautiful about true learning is that you never feel like you're being taught..
0,".sunnybmw3 995TheRiver Great seeing ya, pretty lady!"
0,i just got kicked out a bar because you have to be 21 how humiliating
0,ahmed__liza I_Am_Lah speak for your own performance
0,Both teams played well! Wish I got to see Bosnia make a goal
0,let's go heat nation!!!!
0,New start to life with new fresh people who I am blessed to have it my life!
0,Fuuuuuucccckkkkkk lost the ball that goes at the end of my bar \ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24\ud83d\ude24
0,She ain't got nothin on me\ud83d\udc81\ud83d\udc81
0,NikkiLynsey Oh. Bah. What're you up to in Philly?
0,DeeboTheGod nvm then we just gunna play 8s
0,jonisick mikeeisenberg looks like a beach on the other side of that wall.
0,And amazingly you continue to make me hate you even more
0,#LetsGetItOn spurs ! #Championship #Game5 #NBAFinals #TheFinals2014 NBAOfficial NBA NBAFinals14 ABCNetwork #MIAvsSA #GoSpursGo 3-1 \ud83d\udcaa\ud83c\udfc0\ud83c\udfc6
0,Flipping through the channels I end up on the NYS softball championship..how the hell is Williamsville South up 21 to 4 in the state finals?
0,rachellgilman u ignore me
0,First time i seen cole smoking lol
0,Craving s'mores \ud83d\ude0d
0,would of loved another goal but fuck it . love you argentina \ud83d\udc4c\u2764\ufe0f !!
0,AshleyxArsenic you going to warped?
0,LeBron is gonna score like 50 points tonight.  There's no pressure lol.
0,AdrianKelmendi1 alright relax savage \u270b
0,You're gone and I gotta stay high all the timeeee
0,Well now that Argentina won \ud83d\ude0c it's time to watch the basketball game
0,I wish the US had that type of nationalism for their team as those European and Latin American countries
0,5 more months.......just wait on it
0,"Drove all the way to Staten Island to come home with a loss.. Happy Father's Day, Dad lol..."
0,No more games today \ud83d\ude12
0,Lady at the nursing home just asked me if my dad was my boyfriend.. Ok.
0,\ud83d\ude25
0,AndyTonk you
0,There is one thing in this life that I desire and I will have it.
0,#WorldCup2014 Ma gli arbitri di Argentina Bosnia vengono direttamente dalla casa di Biancaneve?
0,briannasatriano pick a night any night
0,baileyk47 bro spurs game is on in 5 min
0,CANT FUCKING STUDY
0,jackiebackwards I learned of Italy\u2019s victory due to the fireworks set off at Roberta\u2019s yesterday
0,I wonder how oregon feels having a great womens sprinter
0,The fact that all week is half dayss\ud83d\ude0a
0,"\""I fight better when I wear pants, its hard to look tough in shorts\"" .... Okay Daddy laurenn_mich"
0,sheeransbellini although all of yesterday was GA. Balcony too
0,trewsmthollywd I'm not watching it
0,oRelapse_ trying to get 8a
0,Fuck it.....I'm getting ice cream tonight
0,Tomorrow I am off! Yay!!!! For the next 7 days!!!!\ud83d\ude02\ud83d\ude4c\ud83d\ude1c\ud83d\udc4f
0,Can u unblock me know cause your team lost? ZanaMujaj \ud83d\ude1c\ud83d\ude1c\ud83d\ude1c\ud83d\ude1c
0,Najerah_856 I'm going to clementon park w\/ my fam .. my mom said I can bring somebody &amp; you can stay over after?
0,JStahh_ I love tulisa
0,KeissyPretty tu palabra favorita
0,"Amazing play #BIH you're a world class team, you proved it again!!!!"
0,areask you better have been listening reasktaker
0,Stay away from people who make you feel like you're hard to love
0,Really feeling like crap today...
0,"game 5, must-win \ud83c\udfc0"
0,Pissed I missed the Argentina game
0,I fucked up this summer for myself \ud83d\ude14
0,slxcker we luv u\ud83d\udc96
0,_06O5 Your man... 3 rows back... Was he mad at you that night?
0,a_cirincione getting t*
0,"I'm not going to treat people poorly anymore , there's a better way to conduct myself ."
0,JackJackJohnson hey\ud83d\udc95\u263a\ufe0f
0,My question is why every insult after a bad game goes to Mexicans like.... do you know your cultures or nahh?
0,I don't have time for meaningless conversations anymore \ud83d\ude34
0,22 jump street was hilarious by the way
0,"My dad was a monster growing up, but he's one of my best friends now. Don't give up on people. And don't give up on Republicans."
0,Really hungry\ud83d\ude14
0,"I'm making friends with the seagulls in the back of Alton's right now. Finally, someone who listens."
0,Williansburg parece ser um lugar legal. Tenho que voltar l\u00e1!
0,Killin it in #LongBeach with #TheFaj #fathersdaydoneright
0,miami comeback please!!!\ud83d\ude2d
0,JordanSweeto let's hope we meet :)
0,"\u201cMySportsLegion: LeBron is going to go off tonight...he'll have one of \""those\"" games.\u201d But he's been going off all series. He needs help"
0,Reckless without a reason.
0,Don't try to make no plans with me SWERVE \u270c\ufe0f\nAsk me to come over \nSWERVE\u270c\ufe0f\nTexting me on some nut shit\nSWERVE\u270c\ufe0f
0,Felt so good to put a new era jersey on today \ud83d\ude0a
0,itsraspyy ayiii yii yii...fine I'll text you when I'm on my way.
0,nicolemago #sports
0,MaryroseTierney \ud83d\ude11
0,Sad there is no Kaka in the World Cup
0,Chrislubrano you're an ass I take back all that I've said
0,I need more followers on Insta and twitter #thirsty
0,Siempre te robo el corazon en el ultimo minuto ....
0,saraheiserr shes from cali so ill never see her\ud83d\ude13
0,"jephaaa Basura, b."
0,JackJackJohnson HWTA JACK HOW LING WILL YOU BE IN LA
0,"BBC's \""North &amp; South.\"" Aka the series I cannot watch too many times. It's a sickness."
0,Ward7Comments very benevolent of you
0,\u201cZodiacFacts: #Gemini: Sugar and spice and everything nice.\u201d alexxsofly
0,#KandisWedding It is on
0,lgflow44 Josh_0725 he's had like 25 a game what else you want him to do
0,there's a difference between twerking and moving your body side to side lmao .
0,I hope youu feel like shit
0,SkeeterFergie LMAOOO KNOW YOUR DAMN SELF
0,"JeremyLundmark Happy Father's Day to you as well, my friend! I'm sick but may be on the other side of it. Hoping to be in the office tmrw."
0,\ud83d\ude34\ud83d\ude34\ud83d\ude34\ud83d\ude34\ud83d\ude34
0,Scorpios have a bad mind \ud83d\ude48\ud83d\ude0f
